1371704.26,4306653.35,163773.00
1421704.26,4306653.35,163773.00
1471704.26,4306653.35,163773.00
1521704.26,4306653.35,163773.00
1571704.26,4306653.35,163773.00
1621704.26,4306653.35,163773.00
1671704.26,4306653.35,163775.05
1721704.26,4306653.35,163793.01
1771704.26,4306653.35,163532.45
1821704.26,4306653.35,162436.98
1871704.26,4306653.35,160199.27
1921704.26,4306653.35,155405.97
1971704.26,4306653.35,152195.07
2021704.26,4306653.35,151679.70
2071704.26,4306653.35,151678.00
2121704.26,4306653.35,151678.00
2171704.26,4306653.35,151678.08
2221704.26,4306653.35,151571.83
2271704.26,4306653.35,150307.45
2321704.26,4306653.35,146693.16
2371704.26,4306653.35,143563.22
2421704.26,4306653.35,142751.42
2471704.26,4306653.35,142708.91
2521704.26,4306653.35,142709.00
2571704.26,4306653.35,142709.00
2621704.26,4306653.35,142709.00
2671704.26,4306653.35,142709.00
2721704.26,4306653.35,142709.00
2771704.26,4306653.35,142709.00
2821704.26,4306653.35,142709.00
2871704.26,4306653.35,142709.00
2921704.26,4306653.35,142709.00
2971704.26,4306653.35,142709.00
3021704.26,4306653.35,142709.00
3071704.26,4306653.35,142709.00
3121704.26,4306653.35,142709.00
3171704.26,4306653.35,142709.00
3221704.26,4306653.35,142709.00
3271704.26,4306653.35,142709.00
3321704.26,4306653.35,142709.00
3371704.26,4306653.35,142709.00
3421704.26,4306653.35,142709.00
3471704.26,4306653.35,142709.00
3521704.26,4306653.35,142709.00
3571704.26,4306653.35,142709.00
3621704.26,4306653.35,142709.00
3671704.26,4306653.35,142709.00
3721704.26,4306653.35,142709.00
3771704.26,4306653.35,142709.00
3821704.26,4306653.35,142709.00
3871704.26,4306653.35,142709.00
3921704.26,4306653.35,142709.00
3971704.26,4306653.35,142709.00
4021704.26,4306653.35,142709.00
-2978295.74,4356653.35,163773.00
-2928295.74,4356653.35,163773.00
-2878295.74,4356653.35,163773.00
-2828295.74,4356653.35,163773.00
-2778295.74,4356653.35,163773.00
-2728295.74,4356653.35,163773.00
-2678295.74,4356653.35,163773.00
-2628295.74,4356653.35,163773.00
-2578295.74,4356653.35,163773.00
-2528295.74,4356653.35,163773.00
-2478295.74,4356653.35,163773.00
-2428295.74,4356653.35,163773.00
-2378295.74,4356653.35,163773.00
-2328295.74,4356653.35,163773.00
-2278295.74,4356653.35,163773.00
-2228295.74,4356653.35,163773.00
-2178295.74,4356653.35,163773.00
-2128295.74,4356653.35,163773.00
-2078295.74,4356653.35,163773.00
-2028295.74,4356653.35,163773.00
-1978295.74,4356653.35,163773.00
-1928295.74,4356653.35,163773.00
-1878295.74,4356653.35,163773.00
-1828295.74,4356653.35,163773.00
-1778295.74,4356653.35,163773.00
-1728295.74,4356653.35,163773.00
-1678295.74,4356653.35,163773.00
-1628295.74,4356653.35,163773.00
-1578295.74,4356653.35,163773.00
-1528295.74,4356653.35,163773.00
-1478295.74,4356653.35,163773.00
-1428295.74,4356653.35,163773.00
-1378295.74,4356653.35,163773.00
-1328295.74,4356653.35,163773.00
-1278295.74,4356653.35,163773.00
-1228295.74,4356653.35,163773.00
-1178295.74,4356653.35,163773.00
-1128295.74,4356653.35,163773.00
-1078295.74,4356653.35,163773.00
-1028295.74,4356653.35,163773.00
-978295.74,4356653.35,163773.00
-928295.74,4356653.35,163773.00
-878295.74,4356653.35,163773.00
-828295.74,4356653.35,163773.00
-778295.74,4356653.35,163773.00
-728295.74,4356653.35,163773.00
-678295.74,4356653.35,163773.00
-628295.74,4356653.35,163773.00
-578295.74,4356653.35,163773.00
-528295.74,4356653.35,163773.00
-478295.74,4356653.35,163773.00
-428295.74,4356653.35,163773.00
-378295.74,4356653.35,163773.00
-328295.74,4356653.35,163773.00
-278295.74,4356653.35,163773.00
-228295.74,4356653.35,163773.00
-178295.74,4356653.35,163773.00
-128295.74,4356653.35,163773.00
-78295.74,4356653.35,163773.00
-28295.74,4356653.35,163773.00
21704.26,4356653.35,163773.00
71704.26,4356653.35,163773.00
121704.26,4356653.35,163773.00
171704.26,4356653.35,163773.00
221704.26,4356653.35,163773.00
271704.26,4356653.35,163773.00
321704.26,4356653.35,163773.00
371704.26,4356653.35,163773.00
421704.26,4356653.35,163773.00
471704.26,4356653.35,163773.00
521704.26,4356653.35,163773.00
571704.26,4356653.35,163778.34
621704.26,4356653.35,163778.33
671704.26,4356653.35,163778.42
721704.26,4356653.35,163778.25
771704.26,4356653.35,163777.67
821704.26,4356653.35,163775.74
871704.26,4356653.35,163773.00
921704.26,4356653.35,163773.00
971704.26,4356653.35,163773.00
1021704.26,4356653.35,163773.00
1071704.26,4356653.35,163773.00
1121704.26,4356653.35,163773.00
1171704.26,4356653.35,163773.00
1221704.26,4356653.35,163773.00
1271704.26,4356653.35,163773.00
1321704.26,4356653.35,163773.00
1371704.26,4356653.35,163773.00
1421704.26,4356653.35,163773.00
1471704.26,4356653.35,163773.00
1521704.26,4356653.35,163773.00
1571704.26,4356653.35,163773.00
1621704.26,4356653.35,163782.59
1671704.26,4356653.35,163682.05
1721704.26,4356653.35,162790.22
1771704.26,4356653.35,160343.96
1821704.26,4356653.35,156017.86
1871704.26,4356653.35,154558.45
1921704.26,4356653.35,153669.28
1971704.26,4356653.35,152026.66
2021704.26,4356653.35,151678.29
2071704.26,4356653.35,151678.00
2121704.26,4356653.35,151678.00
2171704.26,4356653.35,151678.30
2221704.26,4356653.35,151521.11
2271704.26,4356653.35,149970.27
2321704.26,4356653.35,146144.11
2371704.26,4356653.35,143349.88
2421704.26,4356653.35,142733.96
2471704.26,4356653.35,142708.97
2521704.26,4356653.35,142709.00
2571704.26,4356653.35,142709.00
2621704.26,4356653.35,142709.00
2671704.26,4356653.35,142709.00
2721704.26,4356653.35,142709.00
2771704.26,4356653.35,142709.00
2821704.26,4356653.35,142709.00
2871704.26,4356653.35,142709.00
2921704.26,4356653.35,142709.00
2971704.26,4356653.35,142709.00
3021704.26,4356653.35,142709.00
3071704.26,4356653.35,142709.00
3121704.26,4356653.35,142709.00
3171704.26,4356653.35,142709.00
3221704.26,4356653.35,142709.00
3271704.26,4356653.35,142709.00
3321704.26,4356653.35,142709.00
3371704.26,4356653.35,142709.00
3421704.26,4356653.35,142709.00
3471704.26,4356653.35,142709.00
3521704.26,4356653.35,142709.00
3571704.26,4356653.35,142709.00
3621704.26,4356653.35,142709.00
3671704.26,4356653.35,142709.00
3721704.26,4356653.35,142709.00
3771704.26,4356653.35,142709.00
3821704.26,4356653.35,142709.00
3871704.26,4356653.35,142709.00
3921704.26,4356653.35,142709.00
3971704.26,4356653.35,142709.00
4021704.26,4356653.35,142709.00
-2978295.74,4406653.35,163773.00
-2928295.74,4406653.35,163773.00
-2878295.74,4406653.35,163773.00
-2828295.74,4406653.35,163773.00
-2778295.74,4406653.35,163773.00
-2728295.74,4406653.35,163773.00
-2678295.74,4406653.35,163773.00
-2628295.74,4406653.35,163773.00
-2578295.74,4406653.35,163773.00
-2528295.74,4406653.35,163773.00
-2478295.74,4406653.35,163773.00
-2428295.74,4406653.35,163773.00
-2378295.74,4406653.35,163773.00
-2328295.74,4406653.35,163773.00
-2278295.74,4406653.35,163773.00
-2228295.74,4406653.35,163773.00
-2178295.74,4406653.35,163773.00
-2128295.74,4406653.35,163773.00
-2078295.74,4406653.35,163773.00
-2028295.74,4406653.35,163773.00
-1978295.74,4406653.35,163773.00
-1928295.74,4406653.35,163773.00
-1878295.74,4406653.35,163773.00
-1828295.74,4406653.35,163773.00
-1778295.74,4406653.35,163773.00
-1728295.74,4406653.35,163773.00
-1678295.74,4406653.35,163773.00
-1628295.74,4406653.35,163773.00
-1578295.74,4406653.35,163773.00
-1528295.74,4406653.35,163773.00
-1478295.74,4406653.35,163773.00
-1428295.74,4406653.35,163773.00
-1378295.74,4406653.35,163773.00
-1328295.74,4406653.35,163773.00
-1278295.74,4406653.35,163773.00
-1228295.74,4406653.35,163773.00
-1178295.74,4406653.35,163773.00
-1128295.74,4406653.35,163773.00
-1078295.74,4406653.35,163773.00
-1028295.74,4406653.35,163773.00
-978295.74,4406653.35,163773.00
-928295.74,4406653.35,163773.00
-878295.74,4406653.35,163773.00
-828295.74,4406653.35,163773.00
-778295.74,4406653.35,163773.00
-728295.74,4406653.35,163773.00
-678295.74,4406653.35,163773.00
-628295.74,4406653.35,163773.00
-578295.74,4406653.35,163773.00
-528295.74,4406653.35,163773.00
-478295.74,4406653.35,163773.00
-428295.74,4406653.35,163773.00
-378295.74,4406653.35,163773.00
-328295.74,4406653.35,163773.00
-278295.74,4406653.35,163773.00
-228295.74,4406653.35,163773.00
-178295.74,4406653.35,163773.00
-128295.74,4406653.35,163773.00
-78295.74,4406653.35,163773.00
-28295.74,4406653.35,163773.00
21704.26,4406653.35,163773.00
71704.26,4406653.35,163773.00
121704.26,4406653.35,163773.00
171704.26,4406653.35,163773.00
221704.26,4406653.35,163773.00
271704.26,4406653.35,163773.00
321704.26,4406653.35,163773.00
371704.26,4406653.35,163773.00
421704.26,4406653.35,163773.00
471704.26,4406653.35,163773.00
521704.26,4406653.35,163773.00
571704.26,4406653.35,163773.00
621704.26,4406653.35,163773.00
671704.26,4406653.35,163773.00
721704.26,4406653.35,163773.00
771704.26,4406653.35,163773.00
821704.26,4406653.35,163773.00
871704.26,4406653.35,163773.00
921704.26,4406653.35,163773.00
971704.26,4406653.35,163773.00
1021704.26,4406653.35,163773.00
1071704.26,4406653.35,163773.00
1121704.26,4406653.35,163773.00
1171704.26,4406653.35,163773.00
1221704.26,4406653.35,163773.00
1271704.26,4406653.35,163773.00
1321704.26,4406653.35,163773.00
1371704.26,4406653.35,163773.00
1421704.26,4406653.35,163773.00
1471704.26,4406653.35,163773.00
1521704.26,4406653.35,163773.00
1571704.26,4406653.35,163774.42
1621704.26,4406653.35,163628.91
1671704.26,4406653.35,161948.78
1721704.26,4406653.35,156621.04
1771704.26,4406653.35,147410.43
1821704.26,4406653.35,137589.01
1871704.26,4406653.35,140648.85
1921704.26,4406653.35,150000.59
1971704.26,4406653.35,151744.60
2021704.26,4406653.35,151677.76
2071704.26,4406653.35,151678.00
2121704.26,4406653.35,151678.00
2171704.26,4406653.35,151677.81
2221704.26,4406653.35,151456.74
2271704.26,4406653.35,149635.59
2321704.26,4406653.35,145700.16
2371704.26,4406653.35,143186.56
2421704.26,4406653.35,142719.02
2471704.26,4406653.35,142709.00
2521704.26,4406653.35,142709.00
2571704.26,4406653.35,142709.00
2621704.26,4406653.35,142709.00
2671704.26,4406653.35,142709.00
2721704.26,4406653.35,142709.00
2771704.26,4406653.35,142709.00
2821704.26,4406653.35,142709.00
2871704.26,4406653.35,142709.00
2921704.26,4406653.35,142709.00
2971704.26,4406653.35,142709.00
3021704.26,4406653.35,142709.00
3071704.26,4406653.35,142709.00
3121704.26,4406653.35,142709.00
3171704.26,4406653.35,142709.00
3221704.26,4406653.35,142709.00
3271704.26,4406653.35,142709.00
3321704.26,4406653.35,142709.00
3371704.26,4406653.35,142709.00
3421704.26,4406653.35,142709.00
3471704.26,4406653.35,142709.00
3521704.26,4406653.35,142709.00
3571704.26,4406653.35,142709.00
3621704.26,4406653.35,142709.00
3671704.26,4406653.35,142709.00
3721704.26,4406653.35,142709.00
3771704.26,4406653.35,142709.00
3821704.26,4406653.35,142709.00
3871704.26,4406653.35,142709.00
3921704.26,4406653.35,142709.00
3971704.26,4406653.35,142709.00
4021704.26,4406653.35,142709.00
-2978295.74,4456653.35,163773.00
-2928295.74,4456653.35,163773.00
-2878295.74,4456653.35,163773.00
-2828295.74,4456653.35,163773.00
-2778295.74,4456653.35,163773.00
-2728295.74,4456653.35,163773.00
-2678295.74,4456653.35,163773.00
-2628295.74,4456653.35,163773.00
-2578295.74,4456653.35,163773.00
-2528295.74,4456653.35,163773.00
-2478295.74,4456653.35,163773.00
-2428295.74,4456653.35,163773.00
-2378295.74,4456653.35,163773.00
-2328295.74,4456653.35,163773.00
-2278295.74,4456653.35,163773.00
-2228295.74,4456653.35,163773.00
-2178295.74,4456653.35,163773.00
-2128295.74,4456653.35,163773.00
-2078295.74,4456653.35,163773.00
-2028295.74,4456653.35,163773.00
-1978295.74,4456653.35,163773.00
-1928295.74,4456653.35,163773.00
-1878295.74,4456653.35,163773.00
-1828295.74,4456653.35,163773.00
-1778295.74,4456653.35,163773.00
-1728295.74,4456653.35,163773.00
-1678295.74,4456653.35,163773.00
-1628295.74,4456653.35,163773.00
-1578295.74,4456653.35,163773.00
-1528295.74,4456653.35,163773.00
-1478295.74,4456653.35,163773.00
-1428295.74,4456653.35,163773.00
-1378295.74,4456653.35,163773.00
-1328295.74,4456653.35,163773.00
-1278295.74,4456653.35,163773.00
-1228295.74,4456653.35,163773.00
-1178295.74,4456653.35,163773.00
-1128295.74,4456653.35,163773.00
-1078295.74,4456653.35,163773.00
-1028295.74,4456653.35,163773.00
-978295.74,4456653.35,163773.00
-928295.74,4456653.35,163773.00
-878295.74,4456653.35,163773.00
-828295.74,4456653.35,163773.00
-778295.74,4456653.35,163773.00
-728295.74,4456653.35,163773.00
-678295.74,4456653.35,163773.00
-628295.74,4456653.35,163773.00
-578295.74,4456653.35,163773.00
-528295.74,4456653.35,163773.00
-478295.74,4456653.35,163773.00
-428295.74,4456653.35,163773.00
-378295.74,4456653.35,163773.00
-328295.74,4456653.35,163773.00
-278295.74,4456653.35,163773.00
-228295.74,4456653.35,163773.00
-178295.74,4456653.35,163773.00
-128295.74,4456653.35,163773.00
-78295.74,4456653.35,163773.00
-28295.74,4456653.35,163773.00
21704.26,4456653.35,163773.00
71704.26,4456653.35,163773.00
121704.26,4456653.35,163773.00
171704.26,4456653.35,163773.00
221704.26,4456653.35,163773.00
271704.26,4456653.35,163773.00
321704.26,4456653.35,163773.00
371704.26,4456653.35,163773.00
421704.26,4456653.35,163773.00
471704.26,4456653.35,163773.00
521704.26,4456653.35,163773.00
571704.26,4456653.35,163773.00
621704.26,4456653.35,163773.00
671704.26,4456653.35,163773.00
721704.26,4456653.35,163773.00
771704.26,4456653.35,163773.00
821704.26,4456653.35,163773.00
871704.26,4456653.35,163773.00
921704.26,4456653.35,163773.00
971704.26,4456653.35,163773.00
1021704.26,4456653.35,163773.00
1071704.26,4456653.35,163773.00
1121704.26,4456653.35,163773.00
1171704.26,4456653.35,163773.00
1221704.26,4456653.35,163773.00
1271704.26,4456653.35,163773.00
1321704.26,4456653.35,163773.00
1371704.26,4456653.35,163773.00
1421704.26,4456653.35,163773.00
1471704.26,4456653.35,163773.00
1521704.26,4456653.35,163781.60
1571704.26,4456653.35,163615.14
1621704.26,4456653.35,161688.24
1671704.26,4456653.35,154177.98
1721704.26,4456653.35,138368.14
1771704.26,4456653.35,119145.37
1821704.26,4456653.35,108920.94
1871704.26,4456653.35,123891.75
1921704.26,4456653.35,145959.09
1971704.26,4456653.35,151495.34
2021704.26,4456653.35,151677.87
2071704.26,4456653.35,151678.00
2121704.26,4456653.35,151678.00
2171704.26,4456653.35,151675.96
2221704.26,4456653.35,151348.40
2271704.26,4456653.35,149240.00
2321704.26,4456653.35,145300.31
2371704.26,4456653.35,143075.89
2421704.26,4456653.35,142714.01
2471704.26,4456653.35,142709.00
2521704.26,4456653.35,142709.00
2571704.26,4456653.35,142709.00
2621704.26,4456653.35,142709.00
2671704.26,4456653.35,142709.00
2721704.26,4456653.35,142709.00
2771704.26,4456653.35,142709.00
2821704.26,4456653.35,142709.00
2871704.26,4456653.35,142709.00
2921704.26,4456653.35,142709.00
2971704.26,4456653.35,142709.00
3021704.26,4456653.35,142709.00
3071704.26,4456653.35,142709.00
3121704.26,4456653.35,142709.00
3171704.26,4456653.35,142709.00
3221704.26,4456653.35,142709.00
3271704.26,4456653.35,142709.00
3321704.26,4456653.35,142709.00
3371704.26,4456653.35,142709.00
3421704.26,4456653.35,142709.00
3471704.26,4456653.35,142709.00
3521704.26,4456653.35,142709.00
3571704.26,4456653.35,142709.00
3621704.26,4456653.35,142709.00
3671704.26,4456653.35,142709.00
3721704.26,4456653.35,142709.00
3771704.26,4456653.35,142709.00
3821704.26,4456653.35,142709.00
3871704.26,4456653.35,142709.00
3921704.26,4456653.35,142709.00
3971704.26,4456653.35,142709.00
4021704.26,4456653.35,142709.00
-2978295.74,4506653.35,163773.00
-2928295.74,4506653.35,163773.00
-2878295.74,4506653.35,163773.00
-2828295.74,4506653.35,163773.00
-2778295.74,4506653.35,163773.00
-2728295.74,4506653.35,163773.00
-2678295.74,4506653.35,163773.00
-2628295.74,4506653.35,163773.00
-2578295.74,4506653.35,163773.00
-2528295.74,4506653.35,163773.00
-2478295.74,4506653.35,163773.00
-2428295.74,4506653.35,163773.00
-2378295.74,4506653.35,163773.00
-2328295.74,4506653.35,163773.00
-2278295.74,4506653.35,163773.00
-2228295.74,4506653.35,163773.00
-2178295.74,4506653.35,163773.00
-2128295.74,4506653.35,163773.00
-2078295.74,4506653.35,163773.00
-2028295.74,4506653.35,163773.00
-1978295.74,4506653.35,163773.00
-1928295.74,4506653.35,163773.00
-1878295.74,4506653.35,163773.00
-1828295.74,4506653.35,163773.00
-1778295.74,4506653.35,163773.00
-1728295.74,4506653.35,163773.00
-1678295.74,4506653.35,163773.00
-1628295.74,4506653.35,163773.00
-1578295.74,4506653.35,163773.00
-1528295.74,4506653.35,163773.00
-1478295.74,4506653.35,163773.00
-1428295.74,4506653.35,163773.00
-1378295.74,4506653.35,163773.00
-1328295.74,4506653.35,163773.00
-1278295.74,4506653.35,163773.00
-1228295.74,4506653.35,163773.00
-1178295.74,4506653.35,163773.00
-1128295.74,4506653.35,163773.00
-1078295.74,4506653.35,163773.00
-1028295.74,4506653.35,163773.00
-978295.74,4506653.35,163773.00
-928295.74,4506653.35,163773.00
-878295.74,4506653.35,163773.00
-828295.74,4506653.35,163773.00
-778295.74,4506653.35,163773.00
-728295.74,4506653.35,163773.00
-678295.74,4506653.35,163773.00
-628295.74,4506653.35,163773.00
-578295.74,4506653.35,163773.00
-528295.74,4506653.35,163773.00
-478295.74,4506653.35,163773.00
-428295.74,4506653.35,163773.00
-378295.74,4506653.35,163773.00
-328295.74,4506653.35,163773.00
-278295.74,4506653.35,163773.00
-228295.74,4506653.35,163773.00
-178295.74,4506653.35,163773.00
-128295.74,4506653.35,163773.00
-78295.74,4506653.35,163773.00
-28295.74,4506653.35,163773.00
21704.26,4506653.35,163773.00
71704.26,4506653.35,163773.00
121704.26,4506653.35,163773.00
171704.26,4506653.35,163773.00
221704.26,4506653.35,163773.00
271704.26,4506653.35,163773.00
321704.26,4506653.35,163773.00
371704.26,4506653.35,163773.00
421704.26,4506653.35,163773.00
471704.26,4506653.35,163773.00
521704.26,4506653.35,163773.00
571704.26,4506653.35,163773.00
621704.26,4506653.35,163773.00
671704.26,4506653.35,163773.00
721704.26,4506653.35,163773.00
771704.26,4506653.35,163773.00
821704.26,4506653.35,163773.00
871704.26,4506653.35,163773.00
921704.26,4506653.35,163773.00
971704.26,4506653.35,163773.00
1021704.26,4506653.35,163773.00
1071704.26,4506653.35,163773.00
1121704.26,4506653.35,163773.00
1171704.26,4506653.35,163773.00
1221704.26,4506653.35,163773.00
1271704.26,4506653.35,163773.00
1321704.26,4506653.35,163773.00
1371704.26,4506653.35,163773.00
1421704.26,4506653.35,163773.00
1471704.26,4506653.35,163778.07
1521704.26,4506653.35,163541.39
1571704.26,4506653.35,161266.25
1621704.26,4506653.35,153526.11
1671704.26,4506653.35,135027.18
1721704.26,4506653.35,108017.29
1771704.26,4506653.35,85239.61
1821704.26,4506653.35,84600.82
1871704.26,4506653.35,115829.26
1921704.26,4506653.35,144743.32
1971704.26,4506653.35,151393.61
2021704.26,4506653.35,151678.04
2071704.26,4506653.35,151678.00
2121704.26,4506653.35,151677.99
2171704.26,4506653.35,151662.95
2221704.26,4506653.35,151166.66
2271704.26,4506653.35,148699.46
2321704.26,4506653.35,144873.83
2371704.26,4506653.35,142983.42
2421704.26,4506653.35,142709.79
2471704.26,4506653.35,142709.00
2521704.26,4506653.35,142709.00
